ProductID,Name,Description,Price,Quantity
676,MEN'S ADIDAS RUNNING LEGUS SHOES,"Get maximum support, comfort and a refreshed look with these adidas Legus shoes for men. The textile mesh upper is breathable and has a sock-like fit and the supportive cage in the shoe's midfoot provides midfoot lockdown. CLOUDFOAM gives instant step in-comfort, long-lasting responsive cushioning and a super-plush feel and the Rubber outsole gives ultimate durability.",5999,57
677,men's ADIDAS RUNNING KIVARO SHOES,"The adidas Kivaro 1 shoes for men. These lightweight running shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Synthetic overlays with Mesh underlays ensure breathability and durability while the Light strike EVA midsole provides premium cushioning's. Full Rubber outsole provides durability.",4599,58
678,Men's adidas Sport Inspired Drogo Shoes,"Ready for everyday, these men's shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step.",2699,76
679,Women's adidas TRAINING CrazyMove Studio LOW - SHOES,"Give your studio training a surefooted advantage. Designed for yoga, dance or barre, these women's slip-on shoes give you excellent traction from warm-up to cool-down. Slim-fit and stretchy, the upper hugs your foot like a second skin, and it's made of lightweight mesh that breathes well. The rubberized print on the outsole gives you solid traction for clean footwork.",4799,82
680,Men's adidas Originals Sobakov P94 Shoes,"The Sobakov honors the spirit of modern soccer culture. These shoes showcase the iconic tooth-shaped 3-Stripes from the game-changing Predator shoe, which debuted in 1994. They're made for a comfortable feel in a mix of suede and mesh.",7599,10
681,Men's adidas Swim Stabile Slippers,"The simple and stylish adidas Stabile slippers for men. Crafted with premium Synthetic, these slippers are perfect for casual wear. Synthetic straps with wide thong construction allows additional comfort. Lightweight EVA for comfort with textured rubber outsole keep it durable. The adidas Performance logo badge on the strap reflects the brand perfectly.",1299,52
682,Men's adidas Outdoor Fassar Sandals,"Step out in these adidas Fassar sandals for men. A light yet well covered sandal with an interesting mix of materials and textures, the Synthetic upper has a adjustable straps with Die-cut EVA midsole for stable cushioning and Textured footbed for comfort. They come with an Abrasion resistant Rubber outsole with wet and dry traction pattern and a protective toe-lip.",2799,33
683,Men's adidas Toe Side II Slippers,"The adidas casual sandals for men with a striking camouflage design. Features stylish webbing straps, Diecut EVA midsole for stable cushioning and abrasion resistant rubber outsole with wet and dry traction pattern.",1299,65
684,Men's adidas Swim Salon Slippers,"These slippers are primed for warm-weather fun in a simple design with adidas graphic print on footbed. Features stylish webbing textile and synthetic straps, and textured rubber footbed and outsole.",1499,1
685,Men's adidas Swimming Eezay 2019 Slippers,"These men's classic slippers offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette.",1499,30
686,Men's adidas Swim Salon Slippers,"These slippers are primed for warm-weather fun in a simple design with adidas graphic print on footbed. Features stylish webbing textile and synthetic straps, and textured rubber footbed and outsole.",1499,95
687,Men's adidas Swim Stabile Slippers,"The simple and stylish adidas Stabile slippers for men. Crafted with premium Synthetic, these slippers are perfect for casual wear. Synthetic straps with wide thong construction allows additional comfort. Lightweight EVA for comfort with textured rubber outsole keep it durable. The adidas Performance logo badge on the strap reflects the brand perfectly.",1299,30
688,Men's adidas Running Edge Flex Shoes,"From the streets to the gym, these men's versatile running shoes are up for anything. They feature a breathable mesh upper with an articulated heel cuff for outstanding fit and reduced slipping. Support zones around the forefoot and ankle add stability for lateral moves, and flex grooves in the outsole offer natural motion and a barely there feel.",7999,47
689,Men's adidas Swimming Eezay 2019 Slippers,"These men's classic slippers offer a clean beach design. Featuring midsole cushioning, this essential footwear provides lightweight comfort in a simple silhouette.",1499,72
690,Men's adidas Sport Inspired Drogo 2.0 Shoes,"Ready for everyday, these men's shoes bring running-inspired style to active feet. They have a mesh upper accented by contrast 3-Stripes. The EVA midsole and outsole provide support to their every step.",2699,1
691,Men's adidas Swim Bise Slippers,The adidas Bise slippers for men. The Thong construction with interesting material mix provides comfort and style. Textured rubber outsole for lightweight comfort.,1499,17
692,Men's adidas Sport Inspired Lyrid Slip-ons,Slip into these stylish slip-ons which will add style to your look. A well cushioned shoe with a fresher look that will appeal to young runners. Its Cloudfoam midsole offers pillow-soft cushioning that eases every stride.,4599,66
693,MEN'S ADIDAS RUNNING RYZO SHOES,The adidas Ryzo 4.0 Running shoes for men crafted with Mesh overlays which make it lightweight. The breathable Mesh overlays with Synthetic at heel offer extended grip and comfort. Lightstrike IMEVA midsole and Full Rubber outsole.,4599,62
694,Men's adidas Swim Ozor III Slippers,"The simple and stylish adidas Ozor III slippers for men. Best suited to match with your swimwear, these printed slippers have a soft footbed for additional comfort for your feet while the Synthetic strap with vents provides breathability proper fitting.",1299,6
695,Men's adidas Sport Inspired Zeta 2.0 Shoes,Fresh running-inspired style. These shoes have a lightweight textile upper that hugs the foot with a sock-like construction. Plush IMEVA midsole and Rubber outsole cushioning keeps your feet comfortable throughout the day. Seamless 3-Stripes flash down the sides.,4599,57
696,Men's adidas Running Puaro Shoes,Style and performance go hand in hand in this adidas Puaro shoes for men. Mesh upper for lightweight and breathability with full rubber outsole for durability. They come layered sandwich mesh details for maximum ventilation.,4999,68
697,Men's adidas Outdoor Tell Path 19 Shoes,"The adidas Tell Path 19 shoes for men are crafted with a strong, grippy outsole inspired by mountain bike tires, and a super durable Mesh and Synthetic upper. Light strike EVA midsole with durable rubber outsole offers superior grip and traction in all directions.",3999,61
698,Men's adidas Outdoor Hoist Light Sandals,Stylish and sleek adidas Hoist sandals for men. Adjustable straps enable optimal fit while the synthetic leather upper with embossing details for structure and style. The soft EVA footbed provide enhanced comfort. Durable and rugged rubber outsole with wet and dry traction pattern keeps you in control.,2999,91
699,Men's adidas Sports Inspired Lite Racer CLN Shoes,A flashy racer style in a sleek package. A sandwich mesh upper gives these running-inspired shoes an airy feel. Tongue and heel pulls allow for easy on and off. Lightweight cushioning offers superior comfort.,4599,59
700,MEN'S ADIDAS RUNNING NAYO 2.0 SHOES,The stylish adidas Nayo 2.0 shoes for men crafted for runners. The breathable Knit-Mesh upper offer extended grip and comfort. Lightstrike EVA midsole and full Rubber outsole provides durability.,5299,70
701,Men's adidas Running Sedna Shoes,"The adidas Running shoes for men. These lightweight shoes give all round comfort, cushioning, durability & support in a simplistic design. The combination of Textile-Mesh upper ensure breathability and durability while the Lightstrike EVA midsole provides premium cushioning. Full Rubber outsole provides durability.",4299,82
